4412;Santa Lúcia;SP;0.737;0.696;0.818;0.703
4413;Santa Luz;PI;0.588;0.539;0.768;0.490
4414;Santa Luzia;BA;0.556;0.564;0.768;0.396
4415;Santa Luzia;MA;0.550;0.525;0.700;0.452
4416;Santa Luzia;MG;0.715;0.682;0.859;0.625
4417;Santa Luzia;PB;0.682;0.620;0.804;0.635
4418;Santa Luzia do Itanhy;SE;0.545;0.513;0.764;0.414
4419;Santa Luzia do Norte;AL;0.597;0.580;0.770;0.477
4420;Santa Luzia do Pará;PA;0.546;0.530;0.724;0.424
4421;Santa Luzia do Paruá;MA;0.599;0.583;0.723;0.510
4422;Santa Luzia D'Oeste;RO;0.670;0.657;0.812;0.564
4423;Santa Margarida;MG;0.610;0.635;0.785;0.455
4424;Santa Margarida do Sul;RS;0.663;0.691;0.870;0.484
4425;Santa Maria;RN;0.590;0.554;0.779;0.477
4426;Santa Maria;RS;0.784;0.795;0.848;0.715
4427;Santa Maria da Boa Vista;PE;0.590;0.564;0.773;0.472
4428;Santa Maria da Serra;SP;0.686;0.688;0.820;0.571
4429;Santa Maria da Vitória;BA;0.614;0.592;0.758;0.516
4430;Santa Maria das Barreiras;PA;0.544;0.555;0.783;0.370
4431;Santa Maria de Itabira;MG;0.648;0.622;0.821;0.533
4432;Santa Maria de Jetibá;ES;0.671;0.695;0.834;0.521
4433;Santa Maria do Cambucá;PE;0.548;0.571;0.735;0.393
4434;Santa Maria do Herval;RS;0.676;0.716;0.846;0.510
4435;Santa Maria do Oeste;PR;0.609;0.600;0.790;0.477
4436;Santa Maria do Pará;PA;0.598;0.595;0.764;0.471
4437;Santa Maria do Salto;MG;0.613;0.593;0.765;0.507
4438;Santa Maria do Suaçuí;MG;0.640;0.629;0.817;0.511
4439;Santa Maria do Tocantins;TO;0.634;0.600;0.784;0.543
4440;Santa Maria Madalena;RJ;0.668;0.672;0.797;0.556
4441;Santa Mariana;PR;0.700;0.684;0.804;0.624
4442;Santa Mercedes;SP;0.739;0.683;0.847;0.699
4443;Santa Mônica;PR;0.704;0.698;0.792;0.630
4444;Santa Quitéria;CE;0.616;0.546;0.775;0.553
4445;Santa Quitéria do Maranhão;MA;0.555;0.490;0.760;0.458
4446;Santa Rita;MA;0.609;0.553;0.743;0.551
4447;Santa Rita;PB;0.627;0.597;0.774;0.534
4448;Santa Rita de Caldas;MG;0.690;0.693;0.823;0.576
4449;Santa Rita de Cássia;BA;0.605;0.564;0.766;0.513
4450;Santa Rita de Ibitipoca;MG;0.630;0.625;0.793;0.505
4451;Santa Rita de Jacutinga;MG;0.682;0.676;0.826;0.567
4452;Santa Rita de Minas;MG;0.613;0.627;0.791;0.464
4453;Santa Rita do Araguaia;GO;0.714;0.703;0.842;0.616
4454;Santa Rita do Itueto;MG;0.607;0.609;0.779;0.472
4455;Santa Rita do Novo Destino;GO;0.634;0.639;0.820;0.487
4456;Santa Rita do Pardo;MS;0.642;0.655;0.800;0.505
4457;Santa Rita do Passa Quatro;SP;0.775;0.764;0.887;0.686
4458;Santa Rita do Sapucaí;MG;0.721;0.727;0.830;0.620
4459;Santa Rita do Tocantins;TO;0.651;0.630;0.830;0.527
4460;Santa Rita do Trivelato;MT;0.735;0.738;0.852;0.632
4461;Santa Rita D'Oeste;SP;0.761;0.711;0.839;0.740
4462;Santa Rosa;RS;0.769;0.752;0.871;0.693
4463;Santa Rosa da Serra;MG;0.705;0.695;0.866;0.583
4464;Santa Rosa de Goiás;GO;0.701;0.643;0.844;0.635
4465;Santa Rosa de Lima;SC;0.757;0.726;0.843;0.710
4466;Santa Rosa de Lima;SE;0.592;0.527;0.766;0.514
4467;Santa Rosa de Viterbo;SP;0.770;0.746;0.868;0.704
4468;Santa Rosa do Piauí;PI;0.567;0.539;0.699;0.483
4469;Santa Rosa do Purus;AC;0.517;0.519;0.781;0.340
4470;Santa Rosa do Sul;SC;0.705;0.702;0.806;0.618
4471;Santa Rosa do Tocantins;TO;0.595;0.574;0.780;0.471
4472;Santa Salete;SP;0.772;0.712;0.864;0.748
4473;Santa Teresa;ES;0.714;0.722;0.834;0.604
4474;Santa Teresinha;BA;0.587;0.549;0.804;0.459
4475;Santa Teresinha;PB;0.627;0.586;0.820;0.513
4476;Santa Tereza;RS;0.746;0.765;0.853;0.637
4477;Santa Tereza de Goiás;GO;0.665;0.635;0.825;0.561
4478;Santa Tereza do Oeste;PR;0.705;0.686;0.808;0.632
4479;Santa Tereza do Tocantins;TO;0.662;0.618;0.817;0.575
4480;Santa Terezinha;MT;0.609;0.596;0.761;0.498
4481;Santa Terezinha;PE;0.593;0.540;0.737;0.524
4482;Santa Terezinha;SC;0.669;0.637;0.817;0.575
4483;Santa Terezinha de Goiás;GO;0.701;0.647;0.826;0.644
4484;Santa Terezinha de Itaipu;PR;0.738;0.716;0.814;0.689
4485;Santa Terezinha do Progresso;SC;0.682;0.686;0.791;0.585
4486;Santa Terezinha do Tocantins;TO;0.637;0.583;0.758;0.584
4487;Santa Vitória;MG;0.710;0.718;0.865;0.576
4488;Santa Vitória do Palmar;RS;0.712;0.709;0.861;0.591
4489;Santaluz;BA;0.598;0.559;0.764;0.500
4490;Santana;AP;0.692;0.654;0.794;0.638
4491;Santana;BA;0.608;0.585;0.776;0.496
4492;Santana da Boa Vista;RS;0.633;0.630;0.802;0.503
4493;Santana da Ponte Pensa;SP;0.773;0.751;0.840;0.733
4494;Santana da Vargem;MG;0.698;0.681;0.850;0.587
4495;Santana de Cataguases;MG;0.694;0.643;0.793;0.655
4496;Santana de Mangueira;PB;0.535;0.488;0.756;0.414
4497;Santana de Parnaíba;SP;0.814;0.876;0.849;0.725
4498;Santana de Pirapama;MG;0.628;0.617;0.816;0.493
4499;Santana do Acaraú;CE;0.587;0.536;0.755;0.500
4500;Santana do Araguaia;PA;0.602;0.591;0.774;0.478
4501;Santana do Cariri;CE;0.612;0.527;0.779;0.557
4502;Santana do Deserto;MG;0.651;0.660;0.849;0.493
4503;Santana do Garambéu;MG;0.667;0.648;0.822;0.558
4504;Santana do Ipanema;AL;0.591;0.579;0.770;0.463
4505;Santana do Itararé;PR;0.687;0.654;0.848;0.585
4506;Santana do Jacaré;MG;0.647;0.655;0.790;0.523
4507;Sant'Ana do Livramento;RS;0.727;0.715;0.846;0.636
4508;Santana do Manhuaçu;MG;0.621;0.622;0.809;0.475
4509;Santana do Maranhão;MA;0.510;0.445;0.758;0.394
4510;Santana do Matos;RN;0.591;0.559;0.767;0.482
4511;Santana do Mundaú;AL;0.519;0.513;0.752;0.362
4512;Santana do Paraíso;MG;0.685;0.663;0.878;0.552
4513;Santana do Piauí;PI;0.574;0.539;0.736;0.476
4514;Santana do Riacho;MG;0.665;0.641;0.834;0.551
4515;Santana do São Francisco;SE;0.590;0.544;0.716;0.526
4516;Santana do Seridó;RN;0.642;0.595;0.767;0.580
4517;Santana dos Garrotes;PB;0.594;0.568;0.772;0.479
4518;Santana dos Montes;MG;0.647;0.608;0.801;0.557
4519;Santanópolis;BA;0.592;0.561;0.746;0.496
4520;Santarém;PA;0.691;0.632;0.807;0.648
4521;Santarém;PB;0.622;0.553;0.765;0.568
4522;Santarém Novo;PA;0.587;0.520;0.774;0.502
4523;Santiago;RS;0.766;0.746;0.882;0.682
4524;Santiago do Sul;SC;0.728;0.731;0.811;0.652
4525;Santo Afonso;MT;0.689;0.655;0.834;0.599
4526;Santo Amaro;BA;0.646;0.626;0.772;0.559
4527;Santo Amaro da Imperatriz;SC;0.781;0.753;0.890;0.710
4528;Santo Amaro das Brotas;SE;0.637;0.613;0.778;0.543
4529;Santo Amaro do Maranhão;MA;0.518;0.454;0.738;0.416
4530;Santo Anastácio;SP;0.753;0.725;0.854;0.689
4531;Santo André;PB;0.600;0.568;0.797;0.476
4532;Santo André;SP;0.815;0.819;0.861;0.769
4533;Santo Ângelo;RS;0.772;0.765;0.863;0.696
4534;Santo Antônio;RN;0.620;0.595;0.782;0.512
4535;Santo Antônio da Alegria;SP;0.702;0.690;0.830;0.604
4536;Santo Antônio da Barra;GO;0.691;0.665;0.835;0.593
4537;Santo Antônio da Patrulha;RS;0.717;0.718;0.866;0.594
4538;Santo Antônio da Platina;PR;0.718;0.733;0.817;0.617
4539;Santo Antônio das Missões;RS;0.686;0.672;0.835;0.576
4540;Santo Antônio de Goiás;GO;0.723;0.687;0.832;0.662
4541;Santo Antônio de Jesus;BA;0.700;0.677;0.815;0.622
4542;Santo Antônio de Lisboa;PI;0.584;0.597;0.704;0.473
4543;Santo Antônio de Pádua;RJ;0.718;0.709;0.806;0.648
4544;Santo Antônio de Posse;SP;0.702;0.718;0.838;0.576
4545;Santo Antônio do Amparo;MG;0.672;0.641;0.823;0.576
4546;Santo Antônio do Aracanguá;SP;0.757;0.710;0.840;0.728
4547;Santo Antônio do Aventureiro;MG;0.671;0.660;0.841;0.545
4548;Santo Antônio do Caiuá;PR;0.696;0.650;0.820;0.632
4549;Santo Antônio do Descoberto;GO;0.665;0.647;0.818;0.556
4550;Santo Antônio do Grama;MG;0.633;0.626;0.823;0.493
4551;Santo Antônio do Içá;AM;0.490;0.438;0.759;0.353
4552;Santo Antônio do Itambé;MG;0.558;0.537;0.794;0.408
4553;Santo Antônio do Jacinto;MG;0.574;0.575;0.772;0.427
4554;Santo Antônio do Jardim;SP;0.714;0.703;0.835;0.620
4555;Santo Antônio do Leste;MT;0.655;0.658;0.853;0.501
4556;Santo Antônio do Leverger;MT;0.656;0.651;0.806;0.539
4557;Santo Antônio do Monte;MG;0.724;0.736;0.840;0.615
4558;Santo Antônio do Palma;RS;0.764;0.787;0.853;0.665
4559;Santo Antônio do Paraíso;PR;0.716;0.683;0.813;0.662
4560;Santo Antônio do Pinhal;SP;0.706;0.685;0.812;0.632
4561;Santo Antônio do Planalto;RS;0.759;0.701;0.885;0.705
4562;Santo Antônio do Retiro;MG;0.570;0.504;0.784;0.469
4563;Santo Antônio do Rio Abaixo;MG;0.669;0.616;0.823;0.591
4564;Santo Antônio do Sudoeste;PR;0.671;0.690;0.807;0.543
4565;Santo Antônio do Tauá;PA;0.632;0.598;0.753;0.561
4566;Santo Antônio dos Lopes;MA;0.566;0.547;0.714;0.465
4567;Santo Antônio dos Milagres;PI;0.619;0.524;0.776;0.582
4568;Santo Augusto;RS;0.739;0.753;0.840;0.637
4569;Santo Cristo;RS;0.738;0.746;0.820;0.656
4570;Santo Estêvão;BA;0.626;0.611;0.808;0.498
4571;Santo Expedito;SP;0.732;0.664;0.828;0.714
4572;Santo Expedito do Sul;RS;0.732;0.679;0.853;0.677
4573;Santo Hipólito;MG;0.657;0.641;0.824;0.536
4574;Santo Inácio;PR;0.739;0.746;0.843;0.641
4575;Santo Inácio do Piauí;PI;0.613;0.543;0.776;0.546
4576;Santópolis do Aguapeí;SP;0.740;0.680;0.830;0.719
4577;Santos;SP;0.840;0.861;0.852;0.807
4578;Santos Dumont;MG;0.741;0.688;0.847;0.697
4579;São Benedito;CE;0.611;0.562;0.764;0.531
4580;São Benedito do Rio Preto;MA;0.541;0.468;0.749;0.452
4581;São Benedito do Sul;PE;0.530;0.499;0.736;0.406
4582;São Bentinho;PB;0.606;0.575;0.787;0.491
4583;São Bento;MA;0.602;0.525;0.762;0.545
4584;São Bento;PB;0.580;0.597;0.769;0.424
4585;São Bento Abade;MG;0.672;0.651;0.801;0.581
4586;São Bento do Norte;RN;0.555;0.541;0.760;0.415
4587;São Bento do Sapucaí;SP;0.720;0.719;0.812;0.638
4588;São Bento do Sul;SC;0.782;0.763;0.871;0.719
4589;São Bento do Tocantins;TO;0.605;0.595;0.736;0.506
4590;São Bento do Trairí;RN;0.595;0.526;0.763;0.525
4591;São Bento do Una;PE;0.593;0.593;0.789;0.446
4592;São Bernardino;SC;0.677;0.653;0.822;0.577
4593;São Bernardo;MA;0.572;0.514;0.762;0.479
4594;São Bernardo do Campo;SP;0.805;0.807;0.861;0.752
4595;São Bonifácio;SC;0.731;0.729;0.860;0.622
4596;São Borja;RS;0.736;0.720;0.860;0.643
4597;São Brás;AL;0.572;0.533;0.732;0.480
4598;São Brás do Suaçuí;MG;0.664;0.675;0.801;0.541
4599;São Braz do Piauí;PI;0.596;0.533;0.771;0.514
4600;São Caetano de Odivelas;PA;0.585;0.552;0.767;0.473
4601;São Caetano do Sul;SP;0.862;0.891;0.887;0.811
4602;São Caitano;PE;0.591;0.583;0.756;0.469
4603;São Carlos;SC;0.769;0.763;0.867;0.688
4604;São Carlos;SP;0.805;0.788;0.863;0.766
4605;São Carlos do Ivaí;PR;0.682;0.703;0.825;0.547
4606;São Cristóvão;SE;0.662;0.624;0.800;0.581
4607;São Cristovão do Sul;SC;0.665;0.667;0.812;0.543
4608;São Desidério;BA;0.579;0.584;0.742;0.449
4609;São Domingos;BA;0.640;0.601;0.757;0.575
4610;São Domingos;GO;0.597;0.576;0.830;0.445
4611;São Domingos;PB;0.548;0.555;0.754;0.394
4612;São Domingos;SC;0.765;0.769;0.861;0.675
4613;São Domingos;SE;0.588;0.572;0.756;0.471
4614;São Domingos das Dores;MG;0.638;0.602;0.800;0.539
4615;São Domingos do Araguaia;PA;0.594;0.629;0.738;0.451
4616;São Domingos do Azeitão;MA;0.590;0.576;0.732;0.486
4617;São Domingos do Capim;PA;0.532;0.509;0.773;0.382
4618;São Domingos do Cariri;PB;0.589;0.603;0.773;0.438
4619;São Domingos do Maranhão;MA;0.582;0.549;0.713;0.504
4620;São Domingos do Norte;ES;0.682;0.679;0.811;0.575
4621;São Domingos do Prata;MG;0.690;0.674;0.823;0.593
4622;São Domingos do Sul;RS;0.763;0.780;0.839;0.680
4623;São Felipe;BA;0.616;0.565;0.787;0.525
4624;São Felipe D'Oeste;RO;0.649;0.615;0.780;0.571
4625;São Félix;BA;0.639;0.582;0.769;0.583
4626;São Félix de Balsas;MA;0.557;0.517;0.778;0.430
4627;São Félix de Minas;MG;0.620;0.589;0.795;0.510
4628;São Félix do Araguaia;MT;0.668;0.652;0.848;0.538
4629;São Félix do Coribe;BA;0.639;0.601;0.784;0.555
4630;São Félix do Piauí;PI;0.610;0.587;0.742;0.520
4631;São Félix do Tocantins;TO;0.574;0.550;0.771;0.446
4632;São Félix do Xingu;PA;0.594;0.638;0.798;0.411
4633;São Fernando;RN;0.608;0.591;0.750;0.508
4634;São Fidélis;RJ;0.691;0.685;0.787;0.611
4635;São Francisco;MG;0.638;0.595;0.804;0.542
4636;São Francisco;PB;0.580;0.560;0.726;0.481
4637;São Francisco;SE;0.587;0.564;0.732;0.490
4638;São Francisco;SP;0.723;0.705;0.814;0.658
4639;São Francisco de Assis;RS;0.675;0.681;0.818;0.552
4640;São Francisco de Assis do Piauí;PI;0.485;0.462;0.734;0.336
4641;São Francisco de Goiás;GO;0.651;0.658;0.825;0.509
4642;São Francisco de Itabapoana;RJ;0.639;0.618;0.791;0.533
4643;São Francisco de Paula;MG;0.660;0.660;0.812;0.537
4644;São Francisco de Paula;RS;0.685;0.701;0.860;0.534
4645;São Francisco de Sales;MG;0.688;0.711;0.867;0.528
4646;São Francisco do Brejão;MA;0.584;0.556;0.748;0.479
4647;São Francisco do Conde;BA;0.674;0.641;0.812;0.587
4648;São Francisco do Glória;MG;0.663;0.647;0.833;0.541
4649;São Francisco do Guaporé;RO;0.611;0.657;0.751;0.462
4650;São Francisco do Maranhão;MA;0.528;0.503;0.733;0.400
4651;São Francisco do Oeste;RN;0.628;0.581;0.779;0.547
4652;São Francisco do Pará;PA;0.608;0.571;0.785;0.502
4653;São Francisco do Piauí;PI;0.570;0.557;0.744;0.448
4654;São Francisco do Sul;SC;0.762;0.740;0.856;0.699
4655;São Gabriel;BA;0.592;0.550;0.704;0.537
4656;São Gabriel;RS;0.699;0.711;0.822;0.585
4657;São Gabriel da Cachoeira;AM;0.609;0.610;0.777;0.476
4658;São Gabriel da Palha;ES;0.709;0.739;0.835;0.578
4659;São Gabriel do Oeste;MS;0.729;0.751;0.850;0.608
4660;São Geraldo;MG;0.651;0.656;0.831;0.507
4661;São Geraldo da Piedade;MG;0.600;0.625;0.774;0.447
4662;São Geraldo do Araguaia;PA;0.595;0.594;0.793;0.447
4663;São Geraldo do Baixio;MG;0.630;0.631;0.824;0.482
4664;São Gonçalo;RJ;0.739;0.711;0.833;0.681
4665;São Gonçalo do Abaeté;MG;0.670;0.665;0.796;0.568
4666;São Gonçalo do Amarante;CE;0.665;0.587;0.775;0.646
4667;São Gonçalo do Amarante;RN;0.661;0.619;0.829;0.564
4668;São Gonçalo do Gurguéia;PI;0.560;0.572;0.701;0.438
4669;São Gonçalo do Pará;MG;0.689;0.682;0.842;0.570
4670;São Gonçalo do Piauí;PI;0.616;0.538;0.739;0.588
4671;São Gonçalo do Rio Abaixo;MG;0.667;0.658;0.792;0.569
4672;São Gonçalo do Rio Preto;MG;0.640;0.593;0.815;0.542
4673;São Gonçalo do Sapucaí;MG;0.715;0.706;0.850;0.609
4674;São Gonçalo dos Campos;BA;0.627;0.636;0.752;0.516
4675;São Gotardo;MG;0.736;0.739;0.855;0.632
4676;São Jerônimo;RS;0.696;0.734;0.822;0.560
4677;São Jerônimo da Serra;PR;0.637;0.626;0.822;0.503
4678;São João;PE;0.570;0.565;0.768;0.426
4679;São João;PR;0.727;0.695;0.838;0.660
4680;São João Batista;MA;0.598;0.493;0.752;0.577
4681;São João Batista;SC;0.740;0.739;0.865;0.634
4682;São João Batista do Glória;MG;0.724;0.713;0.845;0.631
4683;São João da Baliza;RR;0.655;0.614;0.780;0.587
4684;São João da Barra;RJ;0.671;0.686;0.800;0.551
4685;São João da Boa Vista;SP;0.797;0.776;0.871;0.749
4686;São João da Canabrava;PI;0.559;0.539;0.726;0.446
4687;São João da Fronteira;PI;0.515;0.516;0.753;0.351
4688;São João da Lagoa;MG;0.634;0.575;0.813;0.546
4689;São João da Mata;MG;0.653;0.676;0.822;0.501
4690;São João da Paraúna;GO;0.724;0.699;0.818;0.664
4691;São João da Ponta;PA;0.583;0.522;0.767;0.495
4692;São João da Ponte;MG;0.569;0.559;0.786;0.419
4693;São João da Serra;PI;0.582;0.545;0.757;0.478
4694;São João da Urtiga;RS;0.694;0.702;0.828;0.575
4695;São João da Varjota;PI;0.559;0.536;0.708;0.460
4696;São João D'Aliança;GO;0.685;0.650;0.812;0.609
4697;São João das Duas Pontes;SP;0.720;0.675;0.806;0.686
4698;São João das Missões;MG;0.529;0.502;0.776;0.381
4699;São João de Iracema;SP;0.748;0.682;0.833;0.738
4700;São João de Meriti;RJ;0.719;0.693;0.831;0.646
4701;São João de Pirabas;PA;0.539;0.529;0.753;0.393
4702;São João Del Rei;MG;0.758;0.733;0.860;0.690
4703;São João do Araguaia;PA;0.550;0.530;0.741;0.424
4704;São João do Arraial;PI;0.523;0.496;0.720;0.401
4705;São João do Caiuá;PR;0.664;0.678;0.785;0.551
4706;São João do Cariri;PB;0.622;0.618;0.797;0.488
4707;São João do Carú;MA;0.509;0.487;0.684;0.397
4708;São João do Itaperiú;SC;0.738;0.714;0.873;0.645
4709;São João do Ivaí;PR;0.693;0.677;0.803;0.611
4710;São João do Jaguaribe;CE;0.654;0.620;0.784;0.576
4711;São João do Manhuaçu;MG;0.650;0.659;0.836;0.498
4712;São João do Manteninha;MG;0.640;0.623;0.805;0.522
4713;São João do Oeste;SC;0.761;0.756;0.873;0.668
4714;São João do Oriente;MG;0.648;0.631;0.805;0.536
4715;São João do Pacuí;MG;0.625;0.606;0.798;0.504
4716;São João do Paraíso;MA;0.609;0.554;0.753;0.542
4717;São João do Paraíso;MG;0.615;0.583;0.808;0.493
4718;São João do Pau D'Alho;SP;0.750;0.714;0.854;0.692
4719;São João do Piauí;PI;0.645;0.615;0.769;0.567
4720;São João do Polêsine;RS;0.748;0.748;0.847;0.661
4721;São João do Rio do Peixe;PB;0.608;0.586;0.782;0.490
4722;São João do Sabugi;RN;0.655;0.620;0.779;0.581
4723;São João do Soter;MA;0.517;0.486;0.711;0.401
4724;São João do Sul;SC;0.695;0.682;0.840;0.587
4725;São João do Tigre;PB;0.552;0.523;0.758;0.424
4726;São João do Triunfo;PR;0.629;0.655;0.801;0.475
4727;São João dos Patos;MA;0.615;0.613;0.726;0.522
4728;São João Evangelista;MG;0.638;0.620;0.806;0.520
4729;São João Nepomuceno;MG;0.708;0.696;0.850;0.600
4730;São Joaquim;SC;0.687;0.705;0.817;0.562
4731;São Joaquim da Barra;SP;0.762;0.740;0.847;0.706
4732;São Joaquim de Bicas;MG;0.662;0.664;0.844;0.518
4733;São Joaquim do Monte;PE;0.537;0.549;0.741;0.381
4734;São Jorge;RS;0.732;0.750;0.846;0.617
4735;São Jorge do Ivaí;PR;0.743;0.727;0.810;0.696
4736;São Jorge do Patrocínio;PR;0.676;0.702;0.810;0.543
4737;São Jorge D'Oeste;PR;0.722;0.705;0.813;0.656
4738;São José;SC;0.809;0.799;0.880;0.752
4739;São José da Barra;MG;0.739;0.722;0.876;0.637
4740;São José da Bela Vista;SP;0.693;0.679;0.844;0.580
4741;São José da Boa Vista;PR;0.671;0.651;0.781;0.594
4742;São José da Coroa Grande;PE;0.608;0.585;0.736;0.522
4743;São José da Lagoa Tapada;PB;0.530;0.530;0.722;0.389
4744;São José da Laje;AL;0.573;0.574;0.755;0.434
4745;São José da Lapa;MG;0.729;0.677;0.844;0.679
4746;São José da Safira;MG;0.583;0.600;0.765;0.432
4747;São José da Tapera;AL;0.527;0.508;0.703;0.409
4748;São José da Varginha;MG;0.704;0.682;0.857;0.597
4749;São José da Vitória;BA;0.546;0.553;0.686;0.429
4750;São José das Missões;RS;0.651;0.652;0.782;0.542
4751;São José das Palmeiras;PR;0.713;0.686;0.844;0.627
4752;São José de Caiana;PB;0.565;0.545;0.762;0.434
4753;São José de Espinharas;PB;0.577;0.543;0.790;0.448
4754;São José de Mipibu;RN;0.611;0.599;0.748;0.508
4755;São José de Piranhas;PB;0.591;0.594;0.755;0.461
4756;São José de Princesa;PB;0.565;0.533;0.765;0.443
4757;São José de Ribamar;MA;0.708;0.642;0.790;0.700
4758;São José de Ubá;RJ;0.652;0.633;0.798;0.548
4759;São José do Alegre;MG;0.717;0.676;0.837;0.652
4760;São José do Barreiro;SP;0.684;0.666;0.813;0.591
4761;São José do Belmonte;PE;0.610;0.569;0.769;0.520
4762;São José do Bonfim;PB;0.578;0.549;0.713;0.493
4763;São José do Brejo do Cruz;PB;0.581;0.535;0.776;0.473
4764;São José do Calçado;ES;0.688;0.669;0.814;0.599
4765;São José do Campestre;RN;0.615;0.564;0.789;0.522
4766;São José do Cedro;SC;0.731;0.753;0.830;0.625
4767;São José do Cerrito;SC;0.636;0.618;0.827;0.503
4768;São José do Divino;MG;0.658;0.627;0.778;0.583
4769;São José do Divino;PI;0.565;0.529;0.775;0.440
4770;São José do Egito;PE;0.635;0.602;0.769;0.554
4771;São José do Goiabal;MG;0.666;0.657;0.814;0.553
4772;São José do Herval;RS;0.717;0.701;0.847;0.622
4773;São José do Hortêncio;RS;0.707;0.717;0.824;0.597
4774;São José do Inhacorá;RS;0.747;0.723;0.822;0.702
4775;São José do Jacuípe;BA;0.552;0.555;0.726;0.417
4776;São José do Jacuri;MG;0.566;0.582;0.749;0.417
4777;São José do Mantimento;MG;0.657;0.612;0.823;0.562
4778;São José do Norte;RS;0.623;0.663;0.792;0.461
4779;São José do Ouro;RS;0.755;0.759;0.846;0.669
4780;São José do Peixe;PI;0.573;0.548;0.766;0.449
4781;São José do Piauí;PI;0.552;0.569;0.700;0.423
4782;São José do Povo;MT;0.661;0.630;0.793;0.577
4783;São José do Rio Claro;MT;0.682;0.689;0.841;0.548
4784;São José do Rio Pardo;SP;0.774;0.744;0.868;0.717
4785;São José do Rio Preto;SP;0.797;0.801;0.846;0.748
4786;São José do Sabugi;PB;0.617;0.584;0.781;0.514
4787;São José do Seridó;RN;0.694;0.634;0.815;0.647
4788;São José do Sul;RS;0.725;0.774;0.836;0.590
4789;São José do Vale do Rio Preto;RJ;0.660;0.670;0.806;0.533
4790;São José do Xingu;MT;0.657;0.703;0.828;0.487
4791;São José dos Ausentes;RS;0.663;0.674;0.801;0.541
4792;São José dos Basílios;MA;0.557;0.501;0.719;0.480
4793;São José dos Campos;SP;0.807;0.804;0.855;0.764
4794;São José dos Cordeiros;PB;0.556;0.542;0.778;0.407
4795;São José dos Pinhais;PR;0.758;0.749;0.859;0.678
4796;São José dos Quatro Marcos;MT;0.719;0.707;0.816;0.643
4797;São José dos Ramos;PB;0.541;0.527;0.738;0.406
4798;São Julião;PI;0.594;0.593;0.775;0.455
4799;São Leopoldo;RS;0.739;0.766;0.861;0.612
4800;São Lourenço;MG;0.759;0.746;0.871;0.673
4801;São Lourenço da Mata;PE;0.653;0.614;0.793;0.571
4802;São Lourenço da Serra;SP;0.728;0.704;0.823;0.666
4803;São Lourenço do Oeste;SC;0.749;0.748;0.807;0.695
4804;São Lourenço do Piauí;PI;0.595;0.560;0.753;0.499
4805;São Lourenço do Sul;RS;0.687;0.722;0.849;0.528
4806;São Ludgero;SC;0.755;0.756;0.834;0.683
4807;São Luís;MA;0.768;0.741;0.813;0.752
4808;São Luís de Montes Belos;GO;0.731;0.721;0.809;0.670
4809;São Luís do Curu;CE;0.620;0.558;0.719;0.593
4810;São Luís do Paraitinga;SP;0.697;0.691;0.826;0.593
4811;São Luis do Piauí;PI;0.554;0.520;0.757;0.433
4812;São Luís do Quitunde;AL;0.536;0.550;0.701;0.400
4813;São Luís Gonzaga do Maranhão;MA;0.540;0.503;0.716;0.438
4814;São Luiz;RR;0.649;0.605;0.788;0.574
4815;São Luíz do Norte;GO;0.669;0.643;0.801;0.581
4816;São Luiz Gonzaga;RS;0.741;0.718;0.855;0.664
4817;São Mamede;PB;0.641;0.617;0.765;0.558
4818;São Manoel do Paraná;PR;0.725;0.721;0.825;0.640
4819;São Manuel;SP;0.744;0.735;0.805;0.695
4820;São Marcos;RS;0.768;0.775;0.855;0.683
4821;São Martinho;RS;0.726;0.734;0.830;0.628
4822;São Martinho;SC;0.742;0.754;0.830;0.654
4823;São Martinho da Serra;RS;0.652;0.659;0.848;0.496
4824;São Mateus;ES;0.735;0.719;0.843;0.655
4825;São Mateus do Maranhão;MA;0.616;0.627;0.723;0.515
4826;São Mateus do Sul;PR;0.719;0.711;0.838;0.623
4827;São Miguel;RN;0.606;0.574;0.747;0.518
4828;São Miguel Arcanjo;SP;0.710;0.708;0.799;0.633
4829;São Miguel da Baixa Grande;PI;0.563;0.557;0.774;0.413
4830;São Miguel da Boa Vista;SC;0.710;0.733;0.795;0.615
4831;São Miguel das Matas;BA;0.593;0.568;0.783;0.468
4832;São Miguel das Missões;RS;0.667;0.674;0.821;0.537
4833;São Miguel de Taipu;PB;0.548;0.516;0.721;0.443
4834;São Miguel do Aleixo;SE;0.567;0.571;0.753;0.424
4835;São Miguel do Anta;MG;0.644;0.616;0.828;0.523
4836;São Miguel do Araguaia;GO;0.664;0.667;0.818;0.536
4837;São Miguel do Fidalgo;PI;0.535;0.505;0.747;0.407
4838;São Miguel do Gostoso;RN;0.591;0.558;0.790;0.468
4839;São Miguel do Guamá;PA;0.591;0.582;0.752;0.471
4840;São Miguel do Guaporé;RO;0.646;0.644;0.781;0.537
4841;São Miguel do Iguaçu;PR;0.704;0.726;0.818;0.588
4842;São Miguel do Oeste;SC;0.801;0.787;0.884;0.739
4843;São Miguel do Passa Quatro;GO;0.697;0.681;0.802;0.619
4844;São Miguel do Tapuio;PI;0.556;0.508;0.780;0.434
4845;São Miguel do Tocantins;TO;0.623;0.582;0.762;0.544
4846;São Miguel dos Campos;AL;0.623;0.612;0.770;0.514
4847;São Miguel dos Milagres;AL;0.591;0.545;0.752;0.504
4848;São Nicolau;RS;0.645;0.658;0.778;0.523
